,id,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,taxvaluedollarcnt
603,42619,1980.0,3.0,2.0,594178.0
604,42620,2439.0,3.0,3.0,790000.0
605,42621,4603.0,3.0,3.5,1911411.0
606,42622,,0.0,0.0,25493.0
607,42623,,0.0,0.0,7844.0
608,42624,,0.0,0.0,11104.0
609,42625,,0.0,0.0,7020.0
610,42626,,0.0,0.0,8327.0
611,42627,,0.0,0.0,7403.0
612,42628,,0.0,0.0,7801.0
613,42629,,0.0,0.0,12123.0
614,42630,,0.0,0.0,22681.0
615,42631,,0.0,0.0,6190.0
616,42632,,0.0,0.0,32475.0
617,42633,,0.0,0.0,9854.0
618,42634,,0.0,0.0,39369.0
619,42635,,0.0,0.0,14085.0
620,42636,,0.0,0.0,7246.0
621,42637,,0.0,0.0,6738.0
622,42638,,0.0,0.0,9731.0
623,42639,,0.0,0.0,5557.0
624,42640,,0.0,0.0,14468.0
625,42641,,0.0,0.0,25969.0
626,42642,,0.0,0.0,5523.0
627,42643,,0.0,0.0,22360.0
628,42644,,0.0,0.0,32411.0
629,42645,,0.0,0.0,6115.0
630,42646,,0.0,0.0,30688.0
631,42647,,0.0,0.0,34146.0
632,42648,,0.0,0.0,14425.0
633,42649,,0.0,0.0,6271.0
634,42650,,0.0,0.0,17011.0
635,42651,,0.0,0.0,7459.0
636,42652,,0.0,0.0,20456.0
637,42653,,0.0,0.0,59951.0
638,42654,,0.0,0.0,2773.0
639,42655,,0.0,0.0,6966.0
640,42656,,0.0,0.0,14430.0
641,42657,,0.0,0.0,32189.0
642,42658,,0.0,0.0,26339.0
643,42659,,0.0,0.0,9901.0
644,42660,,0.0,0.0,4008.0
645,42661,,0.0,0.0,2869.0
646,42662,,0.0,0.0,21363.0
647,42663,,0.0,0.0,31139.0
648,42664,,0.0,0.0,6527.0
649,42665,,0.0,0.0,53026.0
650,42666,,0.0,0.0,43253.0
651,42667,1050.0,2.0,2.0,611476.0
652,42668,480.0,1.0,1.0,474410.0
653,42669,1507.0,2.0,2.0,266634.0
654,42670,764.0,1.0,1.0,87231.0
655,42671,1258.0,2.0,2.0,190322.0
656,42672,966.0,2.0,2.0,223355.0
657,42673,1040.0,2.0,2.0,256799.0
658,42674,900.0,2.0,1.5,168789.0
659,42675,1587.0,3.0,2.5,287508.0
660,42676,1652.0,3.0,2.5,561558.0
661,42677,1096.0,3.0,2.0,249719.0
662,42678,1134.0,2.0,1.5,440000.0
663,42679,1297.0,2.0,2.5,459425.0
664,42680,1163.0,2.0,2.0,321014.0
665,42681,1665.0,3.0,3.0,290614.0
666,42682,1150.0,3.0,2.0,350000.0
667,42683,1368.0,3.0,2.0,292825.0
668,42684,1265.0,2.0,2.0,190123.0
669,42685,2027.0,2.0,2.5,489381.0
670,42686,808.0,2.0,2.0,156034.0
671,42687,868.0,2.0,2.0,155760.0
672,42688,1408.0,2.0,2.5,263427.0
673,42689,911.0,2.0,2.5,348929.0
674,42690,2499.0,4.0,4.0,2489200.0
675,42691,1061.0,2.0,2.0,314342.0
676,42692,1046.0,2.0,2.0,397000.0
677,42693,1171.0,3.0,3.0,448000.0
678,42694,1046.0,2.0,2.0,323849.0
679,42695,1027.0,2.0,2.0,345185.0
680,42696,1608.0,3.0,3.0,538000.0
681,42697,1404.0,3.0,2.5,242277.0
682,42698,2067.0,3.0,2.5,307896.0
683,42699,1299.0,2.0,2.0,374375.0
684,42700,1299.0,2.0,2.0,483000.0
685,42701,1126.0,2.0,2.0,172658.0
686,42702,1250.0,3.0,2.5,451786.0
687,42703,1046.0,2.0,2.5,207775.0
688,42704,981.0,3.0,2.0,141749.0
689,42705,986.0,2.0,2.0,138914.0
690,42706,1190.0,2.0,1.5,180123.0
691,42707,1190.0,2.0,1.5,239318.0
692,42708,955.0,2.0,1.0,303000.0
693,42709,1018.0,2.0,1.5,250791.0
694,42710,1344.0,3.0,3.0,344000.0
695,42711,1444.0,3.0,2.5,558152.0
696,42712,1385.0,2.0,2.5,288956.0
697,42713,1270.0,2.0,2.5,309305.0
698,42714,1936.0,2.0,2.5,260403.0
699,42715,1063.0,2.0,2.0,287646.0
700,42716,1063.0,2.0,2.0,406964.0
701,42717,1822.0,3.0,3.0,320686.0
702,42718,1794.0,3.0,2.5,559000.0
703,42719,1443.0,2.0,2.5,320762.0
704,42720,1300.0,3.0,2.5,381640.0
705,42721,1136.0,1.0,1.0,261554.0
706,42722,975.0,1.0,1.0,207911.0
707,42723,1671.0,2.0,2.0,392106.0
708,42724,1246.0,2.0,2.5,192876.0
709,42725,1092.0,2.0,2.0,211624.0
710,42726,1375.0,2.0,2.0,457000.0
711,42727,1047.0,2.0,2.0,142019.0
712,42728,1934.0,4.0,3.0,209548.0
713,42729,1206.0,2.0,2.0,341726.0
714,42730,942.0,2.0,1.0,346903.0
715,42731,1236.0,2.0,2.0,605611.0
716,42732,1081.0,2.0,2.0,212626.0
717,42733,1444.0,2.0,2.0,244890.0
718,42734,888.0,2.0,1.0,263933.0
719,42735,1452.0,2.0,2.0,603336.0
720,42736,867.0,1.0,1.0,127415.0
721,42737,867.0,1.0,1.0,245000.0
722,42738,821.0,1.0,1.0,140698.0
723,42739,1534.0,3.0,2.0,444871.0
724,42740,1344.0,2.0,2.0,611033.0
725,42741,679.0,1.0,1.0,114921.0
726,42742,1009.0,2.0,2.0,141749.0
727,42743,866.0,2.0,1.0,135028.0
728,42744,679.0,1.0,1.0,115000.0
729,42745,935.0,2.0,2.0,348100.0
730,42746,1412.0,2.0,2.0,519909.0
731,42747,1271.0,3.0,2.5,270796.0
732,42748,1199.0,2.0,2.0,251082.0
733,42749,1199.0,2.0,2.0,207175.0
734,42750,1199.0,2.0,2.0,99400.0
735,42751,798.0,2.0,2.0,180312.0
736,42752,621.0,1.0,1.0,103355.0
737,42753,809.0,2.0,1.0,184690.0
738,42754,1335.0,2.0,2.0,166437.0
739,42755,1199.0,2.0,2.0,239000.0
740,42756,1057.0,2.0,2.0,99334.0
741,42757,1055.0,2.0,2.0,42069.0
742,42758,866.0,2.0,1.0,146103.0
743,42759,897.0,2.0,1.0,125095.0
744,42760,1816.0,3.0,3.0,635000.0
745,42761,1426.0,3.0,2.0,238560.0
746,42762,1289.0,2.0,2.5,392583.0
747,42763,943.0,2.0,1.0,183378.0
748,42764,675.0,1.0,1.0,97389.0
749,42765,1741.0,3.0,3.0,518044.0
750,42766,693.0,2.0,2.0,168022.0
751,42767,693.0,2.0,2.0,143681.0
752,42768,1325.0,3.0,2.5,360916.0
753,42769,934.0,2.0,2.0,147018.0
754,42770,1681.0,3.0,2.5,458831.0
755,42771,1303.0,2.0,2.5,195053.0
756,42772,922.0,2.0,2.0,321014.0
757,42773,922.0,2.0,2.0,323603.0
758,42774,,0.0,0.0,336447.0
759,42775,866.0,2.0,1.0,163170.0
760,42776,866.0,2.0,1.0,146103.0
761,42777,743.0,1.0,1.0,112809.0
762,42778,781.0,1.0,1.0,271000.0
763,42779,781.0,1.0,1.0,271000.0
764,42780,1174.0,3.0,2.5,267175.0
765,42781,737.0,2.0,2.0,291000.0
766,42782,1249.0,3.0,2.5,311853.0
767,42783,1030.0,2.0,2.5,420000.0
768,42784,1240.0,4.0,2.5,315396.0
769,42785,834.0,2.0,1.0,146852.0
770,42786,903.0,2.0,2.0,194382.0
771,42787,903.0,2.0,2.0,327120.0
772,42788,1112.0,2.0,2.5,397889.0
773,42789,1181.0,3.0,2.0,261696.0
774,42790,1041.0,2.0,2.0,434019.0
775,42791,1212.0,3.0,2.0,445000.0
776,42792,924.0,2.0,2.0,371706.0
777,42793,876.0,2.0,2.0,200740.0
778,42794,888.0,2.0,2.0,176124.0
779,42795,888.0,2.0,2.0,328497.0
780,42796,1032.0,2.0,2.0,495000.0
781,42797,973.0,2.0,2.5,388349.0
782,42798,786.0,2.0,1.0,228193.0
783,42799,1088.0,3.0,1.5,145571.0
784,42800,892.0,2.0,1.5,212141.0
785,42801,1399.0,2.0,2.0,437468.0
786,42802,1078.0,2.0,2.0,402822.0
787,42803,1803.0,3.0,2.0,133505.0
788,42804,953.0,1.0,1.0,169878.0
789,42805,1142.0,3.0,2.0,398680.0
790,42806,847.0,2.0,1.0,71151.0
791,42807,1578.0,2.0,2.5,147678.0
792,42808,1088.0,3.0,1.5,58324.0
793,42809,1079.0,2.0,2.0,260750.0
794,42810,1353.0,3.0,2.5,362000.0
795,42811,835.0,2.0,1.0,101265.0
796,42812,1024.0,3.0,2.0,141522.0
797,42813,932.0,2.0,1.0,106416.0
798,42814,932.0,2.0,1.0,267167.0
799,42815,1228.0,3.0,2.5,439066.0
800,42816,882.0,2.0,1.0,280000.0
801,42817,942.0,2.0,1.0,140698.0
802,42818,837.0,2.0,1.0,45197.0
803,42819,927.0,2.0,2.0,260605.0
804,42820,1174.0,2.0,2.0,108955.0
805,42821,1876.0,3.0,2.0,656022.0
806,42822,1578.0,2.0,2.0,435052.0
807,42823,1785.0,3.0,2.0,287188.0
808,42824,1271.0,3.0,2.0,424415.0
809,42825,1058.0,2.0,2.0,135222.0
810,42826,1161.0,2.0,2.0,325000.0
811,42827,1080.0,2.0,2.0,404000.0
812,42828,1720.0,3.0,2.5,514915.0
813,42829,921.0,2.0,2.0,218260.0
814,42830,1287.0,2.0,2.0,197700.0
815,42831,624.0,1.0,1.0,81276.0
816,42832,929.0,2.0,2.0,262424.0
817,42833,1162.0,2.0,2.0,217276.0
818,42834,1136.0,2.0,2.0,103290.0
819,42835,986.0,2.0,1.5,190448.0
820,42836,1039.0,3.0,2.0,170944.0
821,42837,957.0,2.0,1.0,290984.0
822,42838,1284.0,3.0,2.0,356860.0
823,42839,1346.0,2.0,2.5,294408.0
824,42840,894.0,2.0,2.0,308060.0
825,42841,1215.0,4.0,2.0,185399.0
826,42842,792.0,2.0,1.0,187321.0
827,42843,1062.0,3.0,1.5,213931.0
828,42844,978.0,3.0,1.5,297620.0
829,42845,1007.0,2.0,2.0,366312.0
830,42846,1340.0,2.0,3.0,243843.0
831,42847,1062.0,3.0,1.5,316000.0
832,42848,1026.0,3.0,1.5,192148.0
833,42849,1162.0,2.0,2.0,119562.0
834,42850,1260.0,3.0,2.0,358880.0
835,42851,1381.0,3.0,2.0,583367.0
836,42852,972.0,2.0,2.0,99314.0
837,42853,1556.0,3.0,2.5,191101.0
838,42854,1536.0,3.0,3.0,502000.0
839,42855,960.0,2.0,1.5,180190.0
840,42856,893.0,1.0,1.0,341726.0
841,42857,1124.0,2.0,2.5,380000.0
842,42858,1149.0,2.0,2.0,315163.0
843,42859,1230.0,3.0,2.5,226307.0
844,42860,947.0,2.0,2.0,345000.0
845,42861,1441.0,3.0,2.5,409312.0
846,42862,1069.0,2.0,2.0,444000.0
847,42863,1404.0,2.0,2.5,441633.0
848,42864,1389.0,2.0,2.0,175270.0
849,42865,947.0,2.0,2.0,351000.0
850,42866,920.0,2.0,1.5,249569.0
851,42867,1524.0,3.0,2.5,279138.0
852,42868,1514.0,3.0,2.0,500000.0
853,42869,864.0,2.0,1.0,250804.0
854,42870,1225.0,2.0,1.5,160505.0
855,42871,1473.0,2.0,2.5,352584.0
856,42872,1310.0,2.0,2.5,354981.0
857,42873,1286.0,3.0,2.0,350000.0
858,42874,1564.0,2.0,2.5,597000.0
859,42875,1570.0,3.0,2.5,344235.0
860,42876,3167.0,3.0,4.0,718279.0
861,42877,1514.0,2.0,2.0,377831.0
862,42878,1241.0,2.0,2.5,317101.0
863,42879,1010.0,2.0,2.0,381734.0
864,42880,1231.0,2.0,2.5,406000.0
865,42881,1231.0,2.0,2.5,203670.0
866,42882,989.0,2.0,2.0,244000.0
867,42883,1075.0,3.0,2.0,168780.0
868,42884,1068.0,2.0,2.5,480000.0
869,42885,1561.0,3.0,2.5,225624.0
870,42886,716.0,1.0,1.0,181370.0
871,42887,1021.0,2.0,2.0,335500.0
872,42888,766.0,2.0,1.0,264000.0
873,42889,1455.0,3.0,2.0,217150.0
874,42890,1617.0,3.0,2.5,267700.0
875,42891,1740.0,3.0,2.5,683452.0
876,42892,1522.0,3.0,2.5,1144928.0
877,42893,1803.0,3.0,2.5,733364.0
878,42894,1484.0,3.0,2.5,218503.0
879,42895,1484.0,3.0,2.5,207715.0
880,42896,775.0,2.0,1.0,632459.0
881,42897,1311.0,2.0,2.0,277191.0
882,42898,1772.0,2.0,2.5,717000.0
883,42899,1724.0,3.0,2.5,440444.0
884,42900,1374.0,3.0,2.5,364081.0
885,42901,1548.0,2.0,2.5,251627.0
886,42902,1249.0,3.0,2.0,397998.0
887,42903,1249.0,3.0,2.0,308859.0
888,42904,1460.0,3.0,2.0,310660.0
889,42905,910.0,2.0,2.0,312726.0
890,42906,910.0,2.0,2.0,387093.0
891,42907,1472.0,3.0,2.5,354495.0
892,42908,678.0,1.0,1.0,215327.0
893,42909,882.0,2.0,2.0,332708.0
894,42910,531.0,1.0,1.0,112669.0
895,42911,678.0,1.0,1.0,145004.0
896,42912,1313.0,2.0,2.5,612295.0
897,42913,1761.0,3.0,2.5,508872.0
898,42914,1637.0,3.0,2.5,522450.0
899,42915,1981.0,2.0,2.0,714441.0
900,42916,1441.0,2.0,2.0,283331.0
901,42917,1364.0,2.0,2.0,82461.0
902,42918,882.0,2.0,1.0,131761.0
903,42919,1279.0,3.0,2.5,465990.0
904,42920,1366.0,3.0,2.5,378790.0
905,42921,1162.0,2.0,2.5,298518.0
906,42922,1162.0,2.0,2.5,403000.0
907,42923,1189.0,2.0,2.0,171704.0
908,42924,1383.0,2.0,2.5,343174.0
909,42925,1609.0,3.0,2.5,526050.0
910,42926,1588.0,2.0,3.0,518792.0
911,42927,1327.0,2.0,2.5,301667.0
912,42928,1507.0,3.0,2.5,316299.0
913,42929,1072.0,2.0,2.0,403858.0
914,42930,2204.0,3.0,2.5,315630.0
915,42931,1221.0,3.0,2.0,454000.0
916,42932,1208.0,2.0,2.5,148866.0
917,42933,661.0,1.0,1.0,283000.0
918,42934,1416.0,2.0,2.0,96589.0
919,42935,830.0,2.0,2.0,248736.0
920,42936,2233.0,3.0,2.5,498733.0
921,42937,1118.0,2.0,2.0,306819.0
922,42938,1349.0,2.0,2.0,256937.0
923,42939,1176.0,2.0,2.0,273696.0
924,42940,1170.0,2.0,2.0,138907.0
925,42941,1670.0,2.0,2.5,580287.0
926,42942,1073.0,1.0,2.0,314025.0
927,42943,1669.0,2.0,2.0,515000.0
928,42944,1736.0,3.0,2.0,409000.0
929,42945,1104.0,2.0,2.0,314727.0
930,42946,882.0,2.0,1.0,145664.0
931,42947,882.0,2.0,1.0,182193.0
932,42948,851.0,2.0,2.0,213247.0
933,42949,1072.0,2.0,2.0,348477.0
934,42950,1287.0,3.0,2.0,162548.0
935,42951,868.0,2.0,1.0,90533.0
936,42952,950.0,2.0,1.5,176224.0
937,42953,980.0,2.0,1.5,86137.0
938,42954,1866.0,2.0,3.0,1497938.0
939,42955,890.0,1.0,1.5,380000.0
940,42956,473.0,1.0,1.0,108669.0
941,42957,1166.0,2.0,2.5,583000.0
942,42958,1179.0,3.0,2.5,177451.0
943,42959,2004.0,3.0,2.5,446406.0
944,42960,1585.0,3.0,2.5,729000.0
945,42961,1673.0,3.0,2.5,316505.0
946,42962,1416.0,3.0,2.5,241201.0
947,42963,1743.0,3.0,2.5,538082.0
948,42964,864.0,2.0,1.0,198809.0
949,42965,643.0,1.0,1.0,199538.0
950,42966,971.0,2.0,2.0,162339.0
951,42967,2103.0,3.0,2.5,447065.0
952,42968,633.0,1.0,1.0,112558.0
953,42969,,0.0,0.0,195000.0
954,42970,809.0,2.0,1.0,247349.0
955,42971,633.0,1.0,1.0,194806.0
956,42972,1606.0,3.0,3.0,616888.0
957,42973,1481.0,3.0,2.5,605000.0
958,42974,1466.0,3.0,3.0,135359.0
959,42975,1466.0,3.0,3.0,222123.0
960,42976,1027.0,2.0,2.0,208399.0
961,42977,904.0,2.0,2.0,176131.0
962,42978,873.0,2.0,1.0,232452.0
963,42979,837.0,2.0,2.0,253812.0
964,42980,713.0,1.0,1.0,113996.0
965,42981,1024.0,2.0,2.0,288956.0
966,42982,1175.0,2.0,1.5,172959.0
967,42983,1508.0,3.0,2.5,549475.0
968,42984,1105.0,2.0,2.0,238371.0
969,42985,1084.0,3.0,1.0,318311.0
970,42986,1872.0,3.0,2.0,269295.0
971,42987,1986.0,3.0,2.5,298757.0
972,42988,878.0,2.0,2.0,201244.0
973,42989,1056.0,2.0,2.0,69922.0
974,42990,1415.0,3.0,2.0,179401.0
975,42991,975.0,2.0,2.0,115597.0
976,42992,962.0,2.0,2.0,218078.0
977,42993,1251.0,3.0,2.0,326679.0
978,42994,1027.0,2.0,2.0,232685.0
979,42995,1186.0,2.0,2.5,296466.0
980,42996,1381.0,2.0,2.5,203539.0
981,42997,1381.0,2.0,2.5,226629.0
982,42998,1685.0,3.0,2.5,598056.0
983,42999,842.0,2.0,1.0,160887.0
984,43000,676.0,1.0,1.0,208126.0
985,43001,,0.0,0.0,1390271.0
986,43002,2258.0,3.0,2.0,480292.0
987,43003,1006.0,2.0,2.0,300304.0
988,43004,1126.0,2.0,2.0,402359.0
989,43005,858.0,1.0,1.0,125192.0
990,43006,779.0,1.0,1.0,128628.0
991,43007,501.0,1.0,1.0,84049.0
992,43008,1638.0,3.0,2.5,299294.0
993,43009,1910.0,3.0,2.5,469287.0
994,43010,,0.0,0.0,159086.0
995,43011,,0.0,0.0,239887.0
996,43012,1041.0,2.0,1.5,223708.0
997,43013,3037.0,4.0,3.0,1050131.0
998,43014,1237.0,2.0,3.0,547496.0
999,43015,1069.0,2.0,2.5,180222.0
1000,43016,1080.0,2.0,2.0,237101.0
1001,43017,1082.0,3.0,2.0,308444.0
1002,43018,1112.0,2.0,2.5,393000.0
1003,43019,1112.0,2.0,2.5,231380.0
1004,43020,2066.0,2.0,3.0,451815.0
1005,43021,1329.0,3.0,2.5,476882.0
1006,43022,2080.0,3.0,2.5,303119.0
1007,43023,2096.0,3.0,2.5,487251.0
1008,43024,1124.0,3.0,2.0,222751.0
1009,43025,1166.0,2.0,2.0,264856.0
1010,43026,1299.0,2.0,2.5,212141.0
1011,43027,1221.0,2.0,2.0,624378.0
1012,43028,1372.0,3.0,2.5,204483.0
1013,43029,920.0,2.0,2.0,288150.0
1014,43030,496.0,1.0,1.0,270460.0
1015,43031,1897.0,3.0,3.0,747876.0
1016,43032,924.0,2.0,1.0,376000.0
1017,43033,861.0,2.0,2.0,192000.0
1018,43034,1353.0,3.0,2.5,184317.0
1019,43035,1026.0,2.0,2.0,277392.0
1020,43036,798.0,1.0,1.0,172078.0
1021,43037,968.0,2.0,2.0,321529.0
1022,43038,1939.0,4.0,3.0,600000.0
1023,43039,2197.0,3.0,3.0,800017.0
1024,43040,1283.0,2.0,2.5,305313.0
1025,43041,734.0,2.0,1.0,1023155.0
1026,43042,944.0,2.0,2.0,135649.0
1027,43043,944.0,2.0,2.0,260000.0
1028,43044,1197.0,2.0,2.0,251156.0
1029,43045,1274.0,3.0,2.5,316870.0
1030,43046,652.0,1.0,1.0,194806.0
1031,43047,1557.0,3.0,2.5,558000.0
1032,43048,949.0,2.0,2.0,360752.0
1033,43049,1227.0,2.0,2.5,252919.0
1034,43050,1604.0,3.0,2.5,647619.0
1035,43051,1204.0,2.0,2.0,447065.0
1036,43052,1204.0,2.0,2.0,366057.0
1037,43053,1164.0,2.0,2.0,100469.0
1038,43054,2475.0,3.0,2.5,584420.0
1039,43055,716.0,1.0,1.0,163951.0
1040,43056,838.0,1.0,1.0,239330.0
1041,43057,1951.0,3.0,2.5,504675.0
1042,43058,1119.0,2.0,2.0,517767.0
1043,43059,1605.0,3.0,2.5,258701.0
1044,43060,,0.0,0.0,80835.0
1045,43061,905.0,2.0,1.0,163558.0
1046,43062,642.0,1.0,1.0,206572.0
1047,43063,642.0,1.0,1.0,129339.0
1048,43064,1064.0,2.0,2.0,187177.0
1049,43065,2092.0,3.0,2.5,524127.0
1050,43066,978.0,2.0,2.0,219170.0
1051,43067,985.0,2.0,2.0,286480.0
1052,43068,1166.0,2.0,2.0,88751.0
1053,43069,1154.0,2.0,2.0,256245.0
1054,43070,753.0,1.0,1.0,112539.0
1055,43071,1254.0,3.0,2.5,207601.0
1056,43072,984.0,3.0,2.0,168517.0
1057,43073,899.0,1.0,1.0,222231.0
1058,43074,899.0,1.0,1.0,249343.0
1059,43075,1676.0,3.0,2.5,595000.0
1060,43076,1377.0,2.0,2.0,507625.0
1061,43077,808.0,2.0,2.0,98134.0
1062,43078,654.0,1.0,1.0,79573.0
1063,43079,1273.0,2.0,2.0,338024.0
1064,43080,1323.0,2.0,2.5,456862.0
1065,43081,685.0,1.0,1.0,109452.0
1066,43082,685.0,1.0,1.0,116713.0
1067,43083,947.0,2.0,2.0,269000.0
1068,43084,685.0,1.0,1.0,125394.0
1069,43085,905.0,1.0,1.5,289346.0
1070,43086,824.0,1.0,1.0,195261.0
1071,43087,946.0,2.0,2.0,213247.0
1072,43088,676.0,1.0,1.0,152182.0
1073,43089,1204.0,2.0,2.5,219585.0
1074,43090,2549.0,3.0,2.5,374586.0
1075,43091,1488.0,3.0,2.5,254106.0
1076,43092,1643.0,3.0,2.5,583367.0
1077,43093,1686.0,3.0,3.0,274128.0
1078,43094,1032.0,2.0,2.0,363977.0
1079,43095,989.0,2.0,2.0,254446.0
1080,43096,1996.0,3.0,2.5,445506.0
1081,43097,1750.0,3.0,2.5,392094.0
1082,43098,1351.0,3.0,2.5,452000.0
1083,43099,1332.0,3.0,2.5,334309.0
1084,43100,1351.0,3.0,2.5,325255.0
1085,43101,1779.0,2.0,2.0,331180.0
1086,43102,1689.0,3.0,2.5,486323.0
1087,43103,1689.0,3.0,2.5,617000.0
1088,43104,1987.0,3.0,2.5,301003.0
1089,43105,1476.0,2.0,2.0,234570.0
1090,43106,1339.0,3.0,2.5,251613.0
1091,43107,1091.0,2.0,2.0,226846.0
1092,43108,1072.0,2.0,2.0,452000.0
1093,43109,1072.0,2.0,2.0,440000.0
1094,43110,1024.0,2.0,1.5,24503.0
1095,43111,1316.0,2.0,2.5,214220.0
1096,43112,1210.0,2.0,2.0,288940.0
1097,43113,1013.0,1.0,1.0,175266.0
1098,43114,1476.0,3.0,2.5,352068.0
1099,43115,1217.0,2.0,2.5,296466.0
1100,43116,1138.0,2.0,2.0,218448.0
1101,43117,1195.0,2.0,2.0,271508.0
1102,43118,1041.0,2.0,1.5,332777.0
1103,43119,1368.0,3.0,2.0,218448.0
1104,43120,942.0,2.0,1.0,145833.0
1105,43121,874.0,2.0,2.5,342292.0
1106,43122,808.0,1.0,1.0,258969.0
1107,43123,1160.0,2.0,2.0,238096.0
1108,43124,986.0,2.0,2.0,236159.0
1109,43125,1440.0,3.0,2.0,579000.0
1110,43126,1440.0,3.0,2.0,503250.0
1111,43127,1105.0,2.0,2.0,229591.0
1112,43128,1484.0,2.0,2.0,598134.0
1113,43129,953.0,2.0,2.5,275872.0
1114,43130,1315.0,2.0,2.0,441000.0
1115,43131,936.0,2.0,1.5,265000.0
1116,43132,1040.0,2.0,1.5,279593.0
1117,43133,1038.0,2.0,2.0,159271.0
1118,43134,1112.0,2.0,1.5,294250.0
1119,43135,902.0,2.0,1.0,311000.0
1120,43136,830.0,1.0,1.0,295127.0
1121,43137,847.0,2.0,2.0,232110.0
1122,43138,1036.0,2.0,2.5,286063.0
1123,43139,1435.0,3.0,2.5,286622.0
1124,43140,686.0,1.0,1.0,122687.0
1125,43141,916.0,2.0,2.0,152329.0
1126,43142,1111.0,2.0,2.5,200988.0
1127,43143,957.0,2.0,2.0,268301.0
1128,43144,1384.0,3.0,2.5,485000.0
1129,43145,1483.0,2.0,2.5,365313.0
1130,43146,1693.0,2.0,2.0,134326.0
1131,43147,1867.0,3.0,2.5,92952.0
1132,43148,1406.0,3.0,2.5,555000.0
1133,43149,1171.0,2.0,2.0,303049.0
1134,43150,1171.0,2.0,2.0,441532.0
1135,43151,981.0,2.0,2.5,216887.0
1136,43152,999.0,2.0,2.5,148315.0
1137,43153,950.0,2.0,2.0,228122.0
1138,43154,1084.0,2.0,1.5,323000.0
1139,43155,939.0,2.0,2.0,392000.0
1140,43156,1299.0,3.0,2.5,348477.0
1141,43157,1061.0,2.0,2.0,159306.0
1142,43158,1056.0,2.0,2.0,254445.0
1143,43159,1056.0,2.0,2.0,197315.0
1144,43160,1134.0,2.0,2.5,204599.0
1145,43161,849.0,2.0,2.0,319803.0
1146,43162,1138.0,2.0,1.5,220122.0
1147,43163,890.0,2.0,1.0,421000.0
1148,43164,1017.0,2.0,2.0,456862.0
1149,43165,1605.0,2.0,2.0,429720.0
1150,43166,1697.0,2.0,2.5,562000.0
1151,43167,915.0,2.0,2.0,299165.0
1152,43168,1037.0,3.0,2.0,269419.0
1153,43169,776.0,1.0,1.0,308000.0
1154,43170,915.0,1.0,2.0,176131.0
1155,43171,826.0,2.0,2.0,269035.0
1156,43172,1935.0,3.0,2.5,295678.0
1157,43173,1935.0,3.0,2.5,580000.0
1158,43174,1984.0,3.0,2.5,413682.0
1159,43175,1314.0,3.0,2.5,209086.0
1160,43176,1360.0,2.0,2.5,299124.0
1161,43177,1152.0,2.0,2.5,302040.0
1162,43178,1120.0,2.0,2.5,401023.0
1163,43179,1152.0,2.0,2.5,400000.0
1164,43180,1454.0,3.0,2.5,306760.0
1165,43181,1370.0,3.0,2.5,477000.0
1166,43182,1788.0,4.0,2.5,415971.0
1167,43183,897.0,2.0,2.0,99314.0
1168,43184,897.0,2.0,1.0,241000.0
1169,43185,934.0,2.0,1.0,343967.0
1170,43186,1129.0,2.0,2.0,352081.0
1171,43187,762.0,1.0,1.0,199662.0
1172,43188,1765.0,3.0,2.5,579898.0
1173,43189,1506.0,3.0,2.5,222958.0
1174,43190,1506.0,3.0,2.5,346603.0
1175,43191,1383.0,2.0,2.5,499000.0
1176,43192,1113.0,2.0,2.0,282648.0
1177,43193,1141.0,2.0,2.0,203871.0
1178,43194,1383.0,2.0,2.5,274236.0
1179,43195,865.0,2.0,1.0,209024.0
1180,43196,881.0,2.0,1.5,268875.0
1181,43197,1266.0,3.0,2.5,287508.0
1182,43198,914.0,2.0,2.0,251397.0
1183,43199,1357.0,2.0,2.0,800876.0
1184,43200,1130.0,2.0,2.0,253171.0
1185,43201,1165.0,2.0,2.0,385795.0
1186,43202,755.0,1.0,1.0,122164.0
1187,43203,1022.0,2.0,2.0,507625.0
1188,43204,1045.0,2.0,2.0,408974.0
1189,43205,2352.0,3.0,2.5,483454.0
1190,43206,3635.0,4.0,3.5,1359781.0
1191,43207,693.0,1.0,1.0,168142.0
1192,43208,1747.0,3.0,3.0,720784.0
1193,43209,1862.0,3.0,2.5,596467.0
1194,43210,725.0,1.0,1.0,112743.0
1195,43211,1183.0,2.0,2.0,294032.0
1196,43212,1084.0,2.0,2.0,310107.0
1197,43213,781.0,1.0,1.0,231274.0
1198,43214,1174.0,2.0,2.5,344316.0
1199,43215,1023.0,2.0,2.0,291654.0
1200,43216,,0.0,0.0,271475.0
1201,43217,1131.0,2.0,2.0,227773.0
1202,43218,733.0,1.0,1.0,179981.0
1203,43219,862.0,1.0,1.0,399612.0
1204,43220,1002.0,2.0,2.0,186639.0
1205,43221,1672.0,3.0,2.5,246603.0
1206,43222,1883.0,4.0,3.0,416094.0
1207,43223,870.0,2.0,2.0,199662.0
1208,43224,578.0,1.0,1.0,106935.0
1209,43225,4387.0,3.0,3.5,1280332.0
1210,43226,1482.0,3.0,2.5,545000.0
1211,43227,1657.0,3.0,2.5,571104.0
1212,43228,1696.0,3.0,4.0,503235.0
1213,43229,644.0,1.0,1.0,147631.0
1214,43230,812.0,2.0,1.0,277000.0
1215,43231,989.0,2.0,1.5,338309.0
